POLICY_NUM,SURRENDER,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00218173,N,Level Term 20,0E1345    ,008  ,36,30,527,GA
00218174,N,Level Term 20,063120    ,008  ,320,84,527,GA
00218175,Y,Adjustable CompLife,063120    ,008  ,297,60,504,GA
00218176,N,Level Term 20,063120    ,008  ,320,79,527,GA
00218177,N,65 Life,076740    ,008  ,226,14,527,GA
00218178,N,Term 80,0B4964    ,008  ,74,4,527,GA
00218179,N,Level Term 20,077044    ,008  ,224,153,527,GA
00218180,N,Term 80,099992    ,008  ,#VALUE!,111,527,GA
00218181,N,Adjustable CompLife,077044    ,008  ,224,95,527,GA
00218182,N,Adjustable CompLife,077044    ,008  ,224,82,527,GA
00218183,N,Term 80,015801    ,008  ,105,80,527,GA
00218184,N,Level Term 20,015801    ,008  ,105,80,527,GA
00218185,N,Adjustable CompLife,077044    ,008  ,224,77,527,GA
00218186,N,Adjustable CompLife,077044    ,008  ,224,48,527,GA
00218187,N,Term 80,0B8077    ,008  ,65,47,527,GA
00218188,N,Term 80,016303    ,008  ,99,93,523,GA
00218189,Y,65 Life,016303    ,008  ,100,92,524,GA
00218190,Y,65 Life,016303    ,008  ,100,71,524,GA
00218191,Y,65 Life,016303    ,008  ,100,38,524,GA
00218192,N,Term 80,067815    ,008  ,279,160,527,GA
00218193,N,Adjustable CompLife,099992    ,008  ,#VALUE!,89,527,GA
00218194,N,Term 80,007207    ,008  ,127,89,527,GA
00218195,N,15 Pay Life,0C6126    ,008  ,49,29,527,GA
00218196,N,Level Term 20,0C6126    ,008  ,49,27,527,GA
00218197,N,Level Term 20,0C6126    ,008  ,49,27,527,GA
00218198,Y,Level Term 20,044964    ,008  ,448,119,505,GA
00218199,N,Level Term 10,048555    ,008  ,399,94,486,GA
00218200,N,65 Life,002687    ,008  ,141,61,527,GA
00218201,N,Term 80,002687    ,008  ,141,61,527,GA
00218202,N,Term 80,007207    ,008  ,127,49,527,GA
00218203,N,Level Term 20,048555    ,008  ,439,40,527,GA
00218204,N,Term 80,099992    ,008  ,#VALUE!,127,527,GA
00218205,N,Level Term 20,099992    ,008  ,#VALUE!,88,527,GA
00218206,Y,Adjustable CompLife,087006    ,008  ,154,35,475,GA
00218207,N,Level Term 20,099992    ,008  ,#VALUE!,76,516,GA
00218208,N,Term 80,092498    ,008  ,182,79,527,GA
00218209,N,Term 80,078784    ,008  ,215,158,527,GA
00218210,N,Term 80,077044    ,008  ,224,138,527,MS
00218211,N,Term 80,099992    ,008  ,#VALUE!,140,527,GA
00218212,N,Term 80,090933    ,008  ,188,156,527,GA
00218213,N,Level Term 20,077044    ,008  ,224,116,527,GA
00218214,N,Level Term 20,099992    ,008  ,#VALUE!,98,527,GA
00218215,N,Level Term 20,0B8502    ,008  ,65,18,527,GA
00218216,N,Level Term 20,078784    ,008  ,215,12,527,FL
00218217,N,Adjustable CompLife,078784    ,008  ,215,95,527,GA
00218218,N,Level Term 20,078784    ,008  ,215,41,527,GA
00218219,N,Term 80,099992    ,008  ,#VALUE!,164,527,GA
00218220,N,Adjustable CompLife,0B4964    ,008  ,74,37,527,GA
00218221,N,Level Term 20,0B4964    ,008  ,74,37,527,GA
00218222,N,Term 80,061476    ,008  ,334,152,527,GA
00218223,N,Term 80,090152    ,008  ,193,125,527,GA
00218224,Y,Term 80,044964    ,008  ,451,82,508,GA
00218225,N,Level Term 20,015073    ,008  ,107,38,527,GA
00218226,N,Level Term 20,002687    ,008  ,141,17,527,GA
00218227,N,90 Life,002687    ,008  ,124,0,509,GA
00218228,N,20 Pay Life,002687    ,008  ,141,13,527,GA
00218229,N,65 Life,063120    ,008  ,320,107,527,CO
00218230,N,Adjustable CompLife,063120    ,008  ,320,71,527,CO
00218231,N,Adjustable CompLife,063120    ,008  ,320,67,527,CO
00218232,N,Level Term 20,099992    ,008  ,#VALUE!,5,527,SC
00218233,N,Term 80,090933    ,008  ,188,144,527,GA
00218234,N,Term 80,060906    ,008  ,324,111,513,GA
00218235,N,Level Term 20,007207    ,008  ,127,104,527,GA
00218236,N,Level Term 20,078503    ,008  ,217,81,527,CA
00218237,N,Level Term 20,023474    ,008  ,88,24,527,GA
00218238,N,Level Term 20,002687    ,008  ,141,23,527,GA
00218239,N,Level Term 20,023474    ,008  ,88,22,527,GA
00218240,N,Adjustable CompLife,023474    ,008  ,88,22,527,GA
00218241,N,Adjustable CompLife,015073    ,008  ,107,42,527,GA
00218242,N,Term 80,090152    ,008  ,193,25,527,GA
00218243,N,Term 80,074007    ,008  ,241,77,527,GA
00218244,Y,Term 80,023871    ,008  ,58,69,498,GA
00218245,Y,Level Term 20,023871    ,008  ,58,69,498,GA
00218246,N,Level Term 20,023871    ,008  ,87,28,526,GA
00218247,N,Term 80,023871    ,008  ,87,28,526,GA
00218248,N,Estate CompLife,048135    ,008  ,444,96,526,GA
00218249,N,Level Term 20,048135    ,008  ,399,51,481,GA
00218250,N,Level Term 20,048135    ,008  ,393,40,475,GA
00218251,N,15 Pay Life,063583    ,008  ,317,35,526,GA
00218252,N,Level Term 20,063583    ,008  ,282,0,491,GA
00218253,N,Level Term 20,063583    ,008  ,317,31,526,GA
00218254,N,Term 80,098128    ,008  ,159,121,526,GA
00218255,N,Level Term 20,020610    ,008  ,92,12,526,GA
00218256,Y,65 Life,0B5866    ,008  ,51,92,507,GA
00218257,N,Level Term 20,0B5866    ,008  ,70,111,526,GA
00218258,Y,65 Life,073268    ,008  ,210,60,491,GA
00218259,N,Term 80,066345    ,008  ,292,86,526,GA
00218260,N,65 Life,073268    ,008  ,245,83,526,GA
00218261,Y,65 Life,054071    ,008  ,360,45,493,GA
00218262,N,Term 80,054071    ,008  ,393,77,526,GA
00218263,N,Extended Term,054071    ,008  ,374,47,507,GA
00218264,N,Level Term 20,0B5866    ,008  ,70,43,526,GA
00218265,N,Term 80,092498    ,008  ,182,121,526,GA
00218266,N,Level Term 20,070289    ,008  ,261,101,526,NY
00218267,N,Term 80,019404    ,008  ,96,83,526,GA
00218268,N,Level Term 20,019404    ,008  ,96,83,526,GA
00218269,N,Term 80,051803    ,008  ,412,55,526,GA
00218270,N,Level Term 20,099992    ,008  ,#VALUE!,3,487,GA
00218271,Y,Term 80,0B4964    ,008  ,60,142,512,GA
00218272,N,Level Term 20,0B4964    ,008  ,74,128,526,GA
00218273,N,Term 80,0B4964    ,008  ,74,14,526,GA
00218274,N,Level Term 20,019404    ,008  ,96,92,526,GA
00218275,N,Term 80,023871    ,008  ,87,10,526,GA
00218276,N,Term 80,099992    ,008  ,#VALUE!,128,526,FL
00218277,N,65 Life,0B8077    ,008  ,65,39,526,GA
00218278,N,Term 80,0B8077    ,008  ,65,39,526,GA
00218279,N,Term 80,078503    ,008  ,217,140,526,GA
00218280,N,Term 80,060906    ,008  ,338,135,526,GA
00218281,N,Adjustable CompLife,078503    ,008  ,217,117,526,GA
00218282,N,Adjustable CompLife,078503    ,008  ,217,110,526,GA
00218283,N,Adjustable CompLife,078503    ,008  ,217,94,526,GA
00218284,N,Term 80,078503    ,008  ,217,64,526,GA
00218285,N,Level Term 10,048555    ,008  ,439,132,526,GA
00218286,N,Level Term 20,087643    ,008  ,202,124,526,GA
00218287,N,Term 80,099992    ,008  ,#VALUE!,99,526,GA
00218288,N,Level Term 20,090152    ,008  ,193,23,526,GA
00218289,N,Level Term 20,090152    ,008  ,193,11,526,GA
00218290,N,Term 80,066227    ,008  ,293,133,526,AL
00218291,N,Term 80,066227    ,008  ,293,124,526,AL
00218292,N,Term 80,066227    ,008  ,293,124,526,AL
00218293,N,Level Term 20,099992    ,008  ,#VALUE!,78,526,GA
00218294,N,Level Term 20,0B4964    ,008  ,74,64,526,GA
00218295,N,Term 80,091246    ,008  ,187,57,526,GA
00218296,N,65 Life,059580    ,008  ,322,0,499,GA
00218297,N,Term 80,066345    ,008  ,292,3,526,TX
00218298,N,Level Term 10,048555    ,008  ,399,94,486,GA
00218299,N,Level Term 20,099992    ,008  ,#VALUE!,100,526,PA
00218300,N,Term 80,092498    ,008  ,182,100,526,GA
00218301,N,Adjustable CompLife,092498    ,008  ,182,56,526,GA
00218302,N,Level Term 20,048555    ,008  ,439,40,526,GA
00218303,N,Term 80,099992    ,008  ,#VALUE!,154,526,GA
00218304,Y,Term 80,0B5433    ,008  ,59,138,513,GA
00218305,Y,Term 80,0B5433    ,008  ,59,112,513,GA
00218306,N,Adjustable CompLife,099992    ,008  ,#VALUE!,114,526,NJ
00218307,N,Term 80,066345    ,008  ,292,80,526,GA
00218308,N,Term 80,099992    ,008  ,#VALUE!,60,526,GA
00218309,N,Level Term 20,0B5433    ,008  ,72,13,526,GA
00218310,N,Term 80,090152    ,008  ,56,26,389,CO
00218311,N,Level Term 20,099992    ,008  ,#VALUE!,159,526,GA
00218312,N,Term 80,090152    ,008  ,193,129,526,CO
00218313,N,Term 80,090152    ,008  ,193,80,526,CO
00218314,N,Level Term 20,0I8409    ,008  ,21,8,526,GA
00218315,N,Adjustable CompLife,077044    ,008  ,224,102,526,GA
00218316,N,Level Term 20,077044    ,008  ,224,100,526,GA
00218317,N,65 Life,024100    ,008  ,86,60,526,NY
00218318,N,Adjustable CompLife,061541    ,008  ,333,121,526,OR
00218319,N,Term 80,099992    ,008  ,#VALUE!,70,526,GA
00218320,N,Term 80,091246    ,008  ,187,121,526,FL
00218321,N,Term 80,099992    ,008  ,#VALUE!,139,526,GA
00218322,N,Term 80,099992    ,008  ,#VALUE!,68,526,GA
00218323,N,Term 80,074007    ,008  ,241,43,526,OH
00218324,N,Term 80,098402    ,008  ,152,153,521,GA
00218325,N,Term 80,092498    ,008  ,182,153,526,GA
00218326,N,Level Term 20,023871    ,008  ,87,8,526,GA
00218327,N,Term 80,098402    ,008  ,157,112,526,GA
00218328,N,Level Term 20,061476    ,008  ,334,110,526,GA
00218329,N,Level Term 20,078784    ,008  ,181,67,492,GA
00218330,N,Estate CompLife,074007    ,008  ,241,91,526,GA
00218331,N,Term 80,078410    ,008  ,218,44,526,GA
00218332,N,Level Term 20,078784    ,008  ,215,33,526,GA
00218333,N,Term 80,061541    ,008  ,333,151,526,GA
00218334,N,Adjustable CompLife,090152    ,008  ,193,122,526,GA
00218335,N,Level Term 20,087643    ,008  ,202,120,526,GA
00218336,N,Level Term 20,007207    ,008  ,127,114,526,GA
00218337,N,65 Life,077044    ,008  ,224,109,526,GA
00218338,N,Adjustable CompLife,015073    ,008  ,107,95,526,SC
00218339,Y,65 Life,015073    ,008  ,76,52,495,SC
00218340,N,Term 80,098402    ,008  ,157,83,526,GA
00218341,N,Adjustable CompLife,098402    ,008  ,109,0,478,GA
00218342,N,65 Life,077044    ,008  ,224,41,526,GA
00218343,N,Adjustable CompLife,098402    ,008  ,157,35,526,GA
00218344,N,Term 80,098402    ,008  ,157,24,526,GA
00218345,N,Adjustable CompLife,024100    ,008  ,86,23,526,GA
00218346,N,Level Term 20,024100    ,008  ,86,19,526,GA
00218347,N,Level Term 20,099992    ,008  ,#VALUE!,124,526,GA
00218348,Y,Term 80,099992    ,008  ,#VALUE!,4,469,GA
00218349,N,Term 80,066345    ,008  ,256,#NUM!,490,GA
00218350,N,Term 80,044817    ,008  ,451,14,505,GA
00218351,N,Term 80,066345    ,008  ,292,31,526,GA
00218352,N,Level Term 10,048555    ,008  ,388,39,474,GA
00218353,N,Level Term 20,000004    ,008  ,#VALUE!,42,478,GA
00218354,N,Level Term 20,073268    ,008  ,205,#NUM!,486,GA
00218355,N,Level Term 20,073268    ,008  ,245,32,526,GA
00218356,N,Level Term 20,078410    ,008  ,218,20,526,GA
00218357,N,Level Term 20,099992    ,008  ,#VALUE!,160,526,GA
00218358,N,Term 80,092611    ,008  ,182,94,526,GA
00218359,N,Level Term 20,092611    ,008  ,182,57,526,GA
00218360,N,Term 80,015177    ,008  ,107,43,526,GA
00218361,N,Level Term 10,048555    ,008  ,384,94,470,GA
00218362,N,Term 80,049080    ,008  ,435,128,526,GA
00218363,N,Adjustable CompLife,049080    ,008  ,435,102,526,GA
00218364,N,Adjustable CompLife,015073    ,008  ,107,53,526,GA
00218365,N,Level Term 20,015073    ,008  ,55,1,473,GA
00218366,N,Level Term 20,015073    ,008  ,74,18,492,GA
00218367,N,Level Term 20,015073    ,008  ,107,33,526,GA
00218368,N,Term 80,091246    ,008  ,187,120,526,GA
00218369,N,Term 80,092498    ,008  ,182,110,526,GA
00218370,Y,Level Term 20,068729    ,008  ,262,91,517,GA
00218371,Y,Level Term 20,068729    ,008  ,262,91,517,GA
00218372,N,Adjustable CompLife,078410    ,008  ,218,91,526,GA
00218373,N,Adjustable CompLife,078410    ,008  ,218,76,526,GA
00218374,N,Term 80,099992    ,008  ,#VALUE!,0,477,GA
00218375,Y,Adjustable CompLife,002687    ,008  ,139,69,523,GA
00218376,N,Term 80,099992    ,008  ,#VALUE!,63,526,GA
00218377,N,Level Term 20,023871    ,008  ,87,17,526,GA
00218378,N,Level Term 20,061476    ,008  ,334,162,525,GA
00218379,N,Term 80,091608    ,008  ,185,148,525,GA
00218380,N,Level Term 20,099992    ,008  ,#VALUE!,92,525,GA
00218381,Y,65 Life,0C6126    ,008  ,35,13,512,GA
00218382,Y,Level Term 20,0C6126    ,008  ,35,13,512,GA
00218383,N,Term 80,090152    ,008  ,193,158,525,GA
00218384,N,Term 80,057320    ,008  ,368,40,525,GA
00218385,N,Estate CompLife,057320    ,008  ,368,40,525,GA
00218386,N,Term 80,087643    ,008  ,202,128,525,TX
00218387,N,Adjustable CompLife,087643    ,008  ,202,120,525,TX
00218388,N,Level Term 20,015073    ,008  ,107,89,525,AL
00218389,N,Term 80,023871    ,008  ,87,19,525,GA
00218390,Y,Term 80,099992    ,008  ,#VALUE!,142,509,GA
00218391,N,Term 80,091246    ,008  ,187,94,525,CT
00218392,N,65 Life,099992    ,008  ,#VALUE!,87,525,VA
00218393,N,Term 80,099992    ,008  ,#VALUE!,87,525,VA
00218394,N,Term 80,078410    ,008  ,218,156,525,MI
00218395,N,Level Term 20,059580    ,008  ,349,85,525,GA
00218396,N,Level Term 20,013763    ,008  ,112,48,525,GA
00218397,N,Term 80,078503    ,008  ,217,163,525,GA
00218398,N,Level Term 20,073268    ,008  ,245,153,525,GA
00218399,N,Term 80,091246    ,008  ,187,117,525,GA
00218400,N,Level Term 20,091246    ,008  ,187,73,525,GA
00218401,N,Adjustable CompLife,068729    ,008  ,271,29,525,GA
00218402,N,Level Term 20,078784    ,008  ,215,7,525,GA
00218403,N,65 Life,099992    ,008  ,#VALUE!,75,525,GA
00218404,N,Level Term 10,099992    ,008  ,#VALUE!,75,525,GA
00218405,N,Level Term 20,024253    ,008  ,85,68,525,GA
00218406,N,Term 80,087811    ,008  ,146,4,470,GA
00218407,N,Term 80,087811    ,008  ,201,56,525,GA
00218408,N,Term 80,024253    ,008  ,85,49,525,GA
00218409,N,Term 80,087811    ,008  ,201,41,525,GA
00218410,N,Level Term 20,078503    ,008  ,217,30,525,GA
00218411,N,Term 80,092498    ,008  ,182,137,525,GA
00218412,N,Level Term 20,078784    ,008  ,215,125,525,TN
00218413,N,Level Term 20,078503    ,008  ,217,62,525,GA
00218414,N,Level Term 20,078784    ,008  ,215,47,525,TN
00218415,N,Level Term 20,0E1024    ,008  ,37,9,525,GA
00218416,N,Level Term 20,005566    ,008  ,133,2,525,NC
00218417,N,Term 80,035624    ,008  ,572,140,525,CA
00218418,N,Term 80,061476    ,008  ,334,79,525,GA
00218419,N,Level Term 20,0E2912    ,008  ,31,18,525,GA
00218420,N,Level Term 20,0J4182    ,008  ,15,5,525,GA
00218421,N,Level Term 20,023871    ,008  ,87,131,525,GA
00218422,Y,65 Life,015801    ,008  ,85,77,505,FL
00218423,N,Level Term 20,015801    ,008  ,105,98,525,FL
00218424,N,Term 80,0B8077    ,008  ,28,0,488,TX
00218425,N,Term 80,0B8077    ,008  ,65,32,525,TX
00218426,N,Level Term 20,023871    ,008  ,87,8,525,GA
00218427,N,90 Life,099992    ,008  ,#VALUE!,122,525,TN
00218428,N,Term 80,099992    ,008  ,#VALUE!,122,525,TN
00218429,N,Level Term 20,019404    ,008  ,96,44,525,GA
00218430,N,Term 80,090152    ,008  ,193,152,525,TX
00218431,N,Term 80,035624    ,008  ,572,150,525,TX
00218432,N,Level Term 20,099992    ,008  ,#VALUE!,136,525,GA
00218433,N,Adjustable CompLife,035624    ,008  ,572,113,525,TX
00218434,Y,65 Life,002341    ,008  ,139,86,522,GA
00218435,N,Level Term 20,091246    ,008  ,174,94,513,GA
00218436,N,Term 80,091246    ,008  ,187,106,525,GA
00218437,N,Level Term 20,0B4964    ,008  ,34,#NUM!,486,GA
00218438,N,Level Term 20,0B4964    ,008  ,74,33,525,GA
00218439,N,65 Life,0C8140    ,008  ,42,17,525,GA
00218440,N,Level Term 20,0C8140    ,008  ,39,15,523,GA
00218441,N,Term 80,091246    ,008  ,187,139,525,GA
00218442,Y,Adjustable CompLife,091246    ,008  ,182,120,521,GA
00218443,Y,Term 80,091246    ,008  ,171,108,509,GA
00218444,N,Level Term 10,091246    ,008  ,171,0,509,GA
00218445,N,Level Term 20,061476    ,008  ,334,153,525,GA
00218446,N,Adjustable CompLife,007207    ,008  ,127,113,525,GA
00218447,N,Level Term 20,007207    ,008  ,127,113,525,GA
00218448,N,Term 80,044817    ,008  ,471,77,525,GA
00218449,N,Adjustable CompLife,061476    ,008  ,334,33,525,GA
00218450,N,65 Life,0E1024    ,008  ,37,30,525,GA
00218451,N,65 Life,0B5433    ,008  ,72,1,525,GA
00218452,N,Level Term 20,0B5433    ,008  ,72,1,525,GA
00218453,N,Term 80,099992    ,008  ,#VALUE!,148,525,SC
00218454,N,Term 80,091608    ,008  ,185,139,525,GA
00218455,N,Term 80,007207    ,008  ,127,139,525,GA
00218456,N,Term 80,007207    ,008  ,127,110,525,GA
00218457,N,Term 80,074007    ,008  ,241,63,525,GA
00218458,N,Term 80,076740    ,008  ,226,53,525,GA
00218459,N,Term 80,007207    ,008  ,127,43,525,GA
00218460,N,Level Term 10,054071    ,008  ,393,9,525,GA
00218461,N,Level Term 20,078503    ,008  ,217,150,525,GA
00218462,N,Adjustable CompLife,000571    ,008  ,50,18,525,GA
00218463,N,Level Term 20,000571    ,008  ,50,18,525,GA
00218464,N,Level Term 20,015073    ,008  ,107,4,525,GA
00218465,N,Level Term 20,078784    ,008  ,215,43,525,GA
00218466,N,Term 80,092498    ,008  ,182,138,525,GA
00218467,N,Level Term 20,099992    ,008  ,#VALUE!,111,525,GA
00218468,N,Level Term 20,078410    ,008  ,218,20,525,GA
00218469,N,90 Life,066227    ,008  ,293,40,525,FL
00218470,N,Term 80,098402    ,008  ,157,25,525,GA
00218471,N,Level Term 20,0C1239    ,008  ,59,6,525,GA
00218472,N,20 Pay Life,0C1239    ,008  ,59,2,525,GA
00218473,N,Level Term 20,076702    ,008  ,226,165,525,GA
00218474,N,Term 80,076702    ,008  ,226,67,525,GA
00218475,N,Term 80,015073    ,008  ,107,71,525,AL
00218476,N,Level Term 20,087643    ,008  ,202,59,525,[NULL]
00218477,N,65 Life,099992    ,008  ,#VALUE!,43,525,GA
00218478,N,Level Term 20,020610    ,008  ,92,7,525,GA
00218479,N,Term 80,091246    ,008  ,187,158,525,GA
00218480,N,Term 80,091246    ,008  ,187,122,525,GA
00218481,N,Level Term 20,099992    ,008  ,#VALUE!,110,525,GA
00218482,N,Term 80,078503    ,008  ,217,72,525,GA
00218483,N,Term 80,078503    ,008  ,217,119,524,GA
00218484,N,Adjustable CompLife,078503    ,008  ,217,109,524,GA
00218485,N,Term 80,0B4964    ,008  ,74,65,524,GA
00218486,N,Level Term 20,090152    ,008  ,193,53,524,GA
00218487,N,Level Term 20,070289    ,008  ,261,49,524,GA
00218488,N,Estate CompLife,070289    ,008  ,261,50,524,GA
00218489,N,Adjustable CompLife,078503    ,008  ,217,46,524,GA
00218490,N,Adjustable CompLife,0B4964    ,008  ,74,29,524,GA
00218491,N,Adjustable CompLife,078503    ,008  ,217,10,524,GA
00218492,N,Term 80,078503    ,008  ,217,1,524,GA
00218493,N,Adjustable CompLife,078503    ,008  ,217,1,524,GA
00218494,N,Term 80,044817    ,008  ,471,110,524,GA
00218495,N,Level Term 20,078503    ,008  ,217,100,524,GA
00218496,N,Level Term 20,077044    ,008  ,224,66,524,GA
00218497,N,Level Term 20,099992    ,008  ,#VALUE!,38,524,AL
00218498,N,Term 80,074007    ,008  ,241,115,524,GA
00218499,N,Term 80,060906    ,008  ,338,47,524,FL
00218500,Y,65 Life,023474    ,008  ,75,27,512,GA
00218501,Y,Term 80,023474    ,008  ,75,27,512,GA
00218502,Y,90 Life,023474    ,008  ,75,10,512,GA
00218503,N,Level Term 20,087643    ,008  ,202,112,524,GA
00218504,N,Term 80,078503    ,008  ,217,84,524,GA
00218505,N,Level Term 20,067102    ,008  ,285,31,524,GA
00218506,N,Level Term 20,054622    ,008  ,389,90,524,NJ
00218507,N,Level Term 20,054622    ,008  ,389,88,524,NJ
00218508,N,Level Term 20,054622    ,008  ,389,80,524,NJ
00218509,N,Level Term 10,070289    ,008  ,261,67,524,GA
00218510,N,Level Term 20,099992    ,008  ,#VALUE!,155,524,GA
00218511,N,Term 80,060906    ,008  ,338,129,524,GA
00218512,N,Term 80,019404    ,008  ,96,107,524,GA
00218513,N,Term 80,005566    ,008  ,133,81,524,GA
00218514,N,Term 80,090152    ,008  ,193,65,524,GA
00218515,N,Level Term 20,078784    ,008  ,215,97,524,GA
00218516,N,Term 80,078503    ,008  ,217,59,524,GA
00218517,N,Term 80,078503    ,008  ,217,56,524,GA
00218518,N,65 Life,078503    ,008  ,217,55,524,GA
00218519,N,Term 80,078503    ,008  ,217,59,524,GA
00218520,N,65 Life,078503    ,008  ,217,38,524,GA
00218521,N,Term 80,098402    ,008  ,124,0,491,GA
00218522,Y,Level Term 20,0B5866    ,008  ,59,16,513,GA
00218523,N,Level Term 20,0B5866    ,008  ,70,11,524,GA
00218524,N,Term 80,070163    ,008  ,262,135,524,GA
00218525,N,Term 80,098402    ,008  ,157,105,524,GA
00218526,N,Adjustable CompLife,070163    ,008  ,262,103,524,GA
00218527,N,Term 80,068729    ,008  ,271,95,524,GA
00218528,N,90 Life,070163    ,008  ,262,87,524,GA
00218529,N,Term 80,070163    ,008  ,262,87,524,GA
00218530,N,Term 80,098402    ,008  ,157,69,524,GA
00218531,N,Adjustable CompLife,098402    ,008  ,157,67,524,GA
00218532,N,Term 80,087811    ,008  ,201,158,524,GA
00218533,N,Level Term 20,078503    ,008  ,217,100,524,GA
00218534,N,Term 80,015073    ,008  ,107,97,524,NC
00218535,N,Level Term 20,024100    ,008  ,79,0,517,GA
00218536,N,Level Term 10,099992    ,008  ,#VALUE!,118,524,GA
00218537,Y,Level Term 20,015073    ,008  ,65,45,482,GA
00218538,N,Level Term 20,015073    ,008  ,107,42,524,GA
00218539,N,Term 80,060906    ,008  ,338,128,524,GA
00218540,N,Term 80,007207    ,008  ,127,76,524,GA
00218541,N,Level Term 20,078784    ,008  ,215,49,524,NC
